CustomerID,GENDER,AGE,MARITAL_STATUS,PROFESSION,IS_TENT,PRODUCT_LINE,PURCHASE_AMOUNT,PURCHASE_AMOUNT_PREDICTION
882,M,37,Married,Executive,False,Golf Equipment,184.19,0.0
883,M,37,Married,Executive,False,Golf Equipment,184.12,0.0
884,M,37,Married,Executive,False,Golf Equipment,182.36,0.0
885,M,37,Married,Executive,False,Golf Equipment,184.56,0.0
886,F,38,Married,Other,False,Outdoor Protection,142.91,0.0
887,F,28,Married,Executive,False,Personal Accessories,144.33,0.0
888,F,35,Single,Other,False,Outdoor Protection,132.48,0.0
889,F,61,Married,Other,False,Golf Equipment,107.9,0.0
890,F,61,Married,Other,False,Golf Equipment,109.84,0.0
891,M,20,Single,Other,False,Mountaineering Equipment,115.28,0.0
892,M,20,Single,Other,False,Mountaineering Equipment,119.53,0.0
893,F,29,Single,Professional,True,Personal Accessories,118.47,0.0
894,F,22,Single,Other,False,Personal Accessories,97.18,0.0
895,F,37,Single,Other,False,Outdoor Protection,134.69,0.0
896,M,24,Single,Executive,False,Personal Accessories,144.74,0.0
897,M,24,Single,Executive,False,Personal Accessories,142.0,0.0
898,M,26,Married,Sales,True,Camping Equipment,138.95,0.0
899,M,27,Single,Other,False,Mountaineering Equipment,134.28,0.0
900,F,43,Married,Professional,False,Golf Equipment,150.92,0.0
901,F,59,Married,Other,False,Golf Equipment,105.63,0.0
902,F,41,Married,Professional,False,Golf Equipment,153.46,0.0
903,F,41,Married,Professional,False,Golf Equipment,145.43,0.0
904,F,30,Married,Other,False,Camping Equipment,125.34,0.0
905,F,30,Married,Other,False,Camping Equipment,129.21,0.0
906,F,30,Married,Other,False,Camping Equipment,126.39,0.0
907,F,30,Married,Other,False,Camping Equipment,130.26,0.0
908,M,30,Married,Other,False,Camping Equipment,154.21,0.0
909,M,25,Single,Professional,True,Camping Equipment,144.0,0.0
910,M,25,Single,Professional,True,Camping Equipment,144.63,0.0
911,M,42,Married,Sales,False,Outdoor Protection,161.35,0.0
912,F,45,Married,Professional,False,Golf Equipment,119.22,0.0
913,F,38,Unspecified,Hospitality,False,Outdoor Protection,115.76,0.0
914,F,34,Married,Other,False,Camping Equipment,131.55,0.0
915,M,20,Single,Trades,True,Mountaineering Equipment,125.94,0.0
916,M,20,Single,Trades,True,Mountaineering Equipment,131.89,0.0
917,F,33,Single,Other,False,Personal Accessories,119.37,0.0
918,F,31,Married,Executive,False,Golf Equipment,153.13,0.0
919,F,31,Married,Executive,False,Golf Equipment,154.86,0.0
920,M,28,Single,Trades,True,Mountaineering Equipment,140.87,0.0
921,M,35,Married,Trades,True,Camping Equipment,170.66,0.0
922,M,35,Married,Trades,True,Camping Equipment,168.8,0.0
923,M,40,Married,Other,False,Outdoor Protection,158.17,0.0
924,M,40,Married,Other,False,Outdoor Protection,160.21,0.0
925,M,26,Married,Other,True,Camping Equipment,135.3,0.0
926,M,25,Married,Other,True,Camping Equipment,142.07,0.0
927,F,33,Married,Other,False,Camping Equipment,132.8,0.0
928,F,43,Married,Professional,False,Golf Equipment,150.56,0.0
929,M,31,Single,Other,False,Mountaineering Equipment,137.18,0.0
930,M,37,Single,Professional,False,Outdoor Protection,163.72,0.0
931,M,29,Single,Retail,False,Camping Equipment,116.84,0.0
932,M,19,Single,Retail,False,Personal Accessories,99.03,0.0
933,F,59,Married,Other,False,Golf Equipment,107.88,0.0
934,M,40,Married,Sales,False,Outdoor Protection,157.13,0.0
935,M,40,Married,Sales,False,Outdoor Protection,160.74,0.0
936,M,36,Married,Other,False,Outdoor Protection,160.32,0.0
937,F,44,Unspecified,Hospitality,False,Outdoor Protection,121.25,0.0
938,M,37,Married,Other,False,Outdoor Protection,159.1,0.0
939,M,30,Married,Other,False,Camping Equipment,153.93,0.0
940,M,47,Married,Professional,False,Golf Equipment,142.46,0.0
941,M,21,Single,Student,True,Personal Accessories,98.6,0.0
942,M,21,Single,Student,True,Personal Accessories,103.21,0.0
943,M,21,Single,Student,True,Personal Accessories,101.68,0.0
944,F,47,Unspecified,Hospitality,False,Personal Accessories,88.99,0.0
945,F,24,Unspecified,Other,False,Personal Accessories,88.05,0.0
946,F,44,Married,Retired,False,Golf Equipment,130.22,0.0
947,F,44,Married,Retired,False,Golf Equipment,132.95,0.0
948,M,35,Married,Executive,False,Golf Equipment,183.38,0.0
949,M,58,Married,Other,False,Golf Equipment,134.61,0.0
950,M,39,Single,Professional,False,Outdoor Protection,157.87,0.0
951,M,39,Single,Professional,False,Outdoor Protection,163.95,0.0
952,M,39,Single,Professional,False,Outdoor Protection,156.64,0.0
953,M,39,Single,Professional,False,Outdoor Protection,159.23,0.0
954,F,39,Married,Other,False,Outdoor Protection,136.79,0.0
955,M,32,Single,Student,True,Camping Equipment,120.55,0.0
956,M,32,Single,Student,True,Camping Equipment,116.99,0.0
957,M,32,Single,Student,True,Camping Equipment,120.99,0.0
958,F,27,Single,Professional,True,Personal Accessories,119.67,0.0
959,F,25,Married,Sales,True,Camping Equipment,120.33,0.0
960,F,25,Single,Professional,True,Personal Accessories,123.71,0.0
961,F,31,Married,Other,False,Camping Equipment,125.27,0.0
962,M,28,Single,Trades,True,Mountaineering Equipment,139.36,0.0
963,M,28,Single,Trades,True,Mountaineering Equipment,141.85,0.0
964,F,36,Unspecified,Hospitality,False,Outdoor Protection,118.75,0.0
965,M,34,Single,Student,True,Camping Equipment,119.13,0.0
966,M,29,Single,Professional,True,Camping Equipment,136.81,0.0
967,M,29,Single,Professional,True,Camping Equipment,135.17,0.0
968,F,44,Married,Other,False,Outdoor Protection,141.77,0.0
969,F,44,Married,Other,False,Outdoor Protection,142.97,0.0
970,M,26,Married,Executive,True,Outdoor Protection,163.73,0.0
971,M,36,Married,Professional,False,Golf Equipment,168.92,0.0
972,M,36,Married,Professional,False,Golf Equipment,169.18,0.0
973,M,36,Married,Professional,False,Golf Equipment,168.07,0.0
974,F,26,Single,Professional,True,Personal Accessories,116.42,0.0
975,F,26,Single,Professional,True,Personal Accessories,122.72,0.0
976,F,37,Married,Executive,False,Golf Equipment,158.6,0.0
977,M,40,Married,Executive,False,Golf Equipment,180.18,0.0
978,M,40,Married,Executive,False,Golf Equipment,176.21,0.0
979,M,40,Married,Executive,False,Golf Equipment,175.25,0.0
980,M,34,Married,Executive,False,Golf Equipment,171.54,0.0
981,M,32,Married,Trades,True,Camping Equipment,157.29,0.0
982,M,32,Married,Trades,True,Camping Equipment,162.23,0.0
983,F,28,Unspecified,Professional,True,Personal Accessories,112.87,0.0
984,F,28,Unspecified,Professional,True,Personal Accessories,105.51,0.0
985,F,28,Unspecified,Professional,True,Personal Accessories,110.01,0.0
986,F,28,Unspecified,Professional,True,Personal Accessories,107.73,0.0
987,F,45,Married,Hospitality,False,Outdoor Protection,114.12,0.0
988,F,45,Married,Hospitality,False,Outdoor Protection,110.12,0.0
989,F,45,Married,Hospitality,False,Outdoor Protection,106.89,0.0
990,F,45,Married,Hospitality,False,Outdoor Protection,106.12,0.0
991,M,20,Single,Student,True,Personal Accessories,102.45,0.0
992,M,20,Single,Student,True,Personal Accessories,101.55,0.0
993,M,20,Single,Student,True,Personal Accessories,103.19,0.0
994,M,20,Single,Student,True,Personal Accessories,95.14,0.0
995,M,42,Married,Trades,True,Camping Equipment,168.76,0.0
996,F,34,Married,Executive,False,Golf Equipment,150.22,0.0
997,M,28,Single,Other,False,Mountaineering Equipment,131.0,0.0
998,M,28,Single,Other,False,Mountaineering Equipment,134.97,0.0
999,M,25,Single,Sales,True,Mountaineering Equipment,126.65,0.0
1000,M,19,Single,Trades,False,Personal Accessories,117.35,0.0
1001,M,19,Single,Trades,False,Personal Accessories,120.74,0.0
1002,F,38,Married,Executive,False,Golf Equipment,156.26,0.0
1003,M,19,Single,Professional,False,Personal Accessories,117.46,0.0
1004,M,19,Single,Professional,False,Personal Accessories,123.15,0.0
1005,M,19,Single,Professional,False,Personal Accessories,123.65,0.0
1006,M,30,Single,Trades,True,Mountaineering Equipment,152.82,0.0
1007,M,30,Single,Trades,True,Mountaineering Equipment,148.55,0.0
1008,M,30,Single,Trades,True,Mountaineering Equipment,147.86,0.0
1009,F,39,Single,Professional,False,Personal Accessories,143.03,0.0
1010,F,32,Married,Other,False,Camping Equipment,126.15,0.0
1011,F,32,Married,Other,False,Camping Equipment,133.97,0.0
1012,M,39,Married,Executive,False,Golf Equipment,184.5,0.0
1013,F,49,Married,Other,False,Golf Equipment,105.57,0.0
1014,F,41,Married,Executive,False,Golf Equipment,159.79,0.0
1015,M,31,Single,Other,False,Mountaineering Equipment,144.24,0.0
1016,M,31,Single,Other,False,Mountaineering Equipment,140.81,0.0
1017,M,34,Unspecified,Sales,False,Camping Equipment,128.05,0.0
1018,M,34,Unspecified,Sales,False,Camping Equipment,125.03,0.0
1019,M,30,Married,Trades,True,Camping Equipment,164.2,0.0
1020,M,18,Single,Student,False,Personal Accessories,90.31,0.0
1021,M,30,Married,Other,False,Camping Equipment,154.95,0.0
1022,M,30,Married,Other,False,Camping Equipment,145.61,0.0
1023,M,37,Married,Professional,False,Golf Equipment,172.7,0.0
1024,F,31,Single,Other,False,Personal Accessories,119.88,0.0
1025,M,20,Single,Student,True,Personal Accessories,103.13,0.0
1026,M,35,Married,Executive,False,Golf Equipment,179.47,0.0
1027,M,35,Married,Executive,False,Golf Equipment,183.38,0.0
1028,M,35,Married,Executive,False,Golf Equipment,182.35,0.0
1029,M,35,Married,Executive,False,Golf Equipment,178.73,0.0
1030,M,31,Married,Other,False,Camping Equipment,146.23,0.0
1031,M,31,Married,Other,False,Camping Equipment,149.92,0.0
1032,M,31,Married,Other,False,Camping Equipment,147.68,0.0
1033,M,31,Married,Other,False,Camping Equipment,152.4,0.0
1034,M,40,Single,Other,False,Outdoor Protection,152.72,0.0
1035,M,19,Single,Professional,False,Personal Accessories,122.35,0.0
1036,M,19,Single,Professional,False,Personal Accessories,119.73,0.0
1037,F,23,Married,Retail,True,Personal Accessories,98.04,0.0
1038,F,23,Married,Retail,True,Personal Accessories,96.47,0.0
1039,F,21,Single,Other,False,Personal Accessories,98.28,0.0
1040,M,37,Single,Other,False,Outdoor Protection,146.47,0.0
1041,M,42,Married,Trades,True,Camping Equipment,172.18,0.0
1042,M,42,Married,Trades,True,Camping Equipment,165.21,0.0
1043,F,38,Married,Other,False,Outdoor Protection,139.35,0.0
1044,M,27,Single,Trades,True,Mountaineering Equipment,136.39,0.0
1045,M,27,Single,Trades,True,Mountaineering Equipment,144.56,0.0
1046,M,35,Married,Other,False,Outdoor Protection,158.62,0.0
1047,M,35,Married,Other,False,Outdoor Protection,163.51,0.0
1048,F,34,Married,Other,False,Camping Equipment,127.31,0.0
1049,F,29,Single,Other,False,Personal Accessories,113.8,0.0
1050,F,29,Single,Other,False,Personal Accessories,110.53,0.0
1051,F,43,Married,Other,False,Outdoor Protection,142.71,0.0
1052,F,43,Married,Other,False,Outdoor Protection,138.87,0.0
1053,M,37,Married,Sales,False,Outdoor Protection,156.12,0.0
1054,M,37,Married,Sales,False,Outdoor Protection,155.18,0.0
1055,F,49,Married,Other,False,Golf Equipment,113.81,0.0
1056,F,26,Single,Professional,True,Personal Accessories,118.27,0.0
1057,M,28,Single,Sales,True,Mountaineering Equipment,126.45,0.0
1058,M,28,Single,Sales,True,Mountaineering Equipment,129.56,0.0
1059,F,27,Married,Executive,False,Personal Accessories,139.41,0.0
1060,F,41,Married,Executive,False,Golf Equipment,162.41,0.0
1061,M,27,Single,Sales,True,Mountaineering Equipment,127.99,0.0
1062,F,33,Single,Retail,False,Personal Accessories,112.12,0.0
1063,F,33,Single,Retail,False,Personal Accessories,114.69,0.0
1064,F,33,Single,Retail,False,Personal Accessories,107.8,0.0
1065,F,33,Single,Retail,False,Personal Accessories,108.63,0.0
1066,F,33,Single,Retail,False,Personal Accessories,108.73,0.0
1067,F,43,Married,Other,False,Outdoor Protection,142.04,0.0
1068,F,29,Married,Sales,True,Camping Equipment,123.27,0.0
1069,M,45,Married,Retired,False,Golf Equipment,123.15,0.0
1070,M,45,Married,Retired,False,Golf Equipment,119.84,0.0
1071,F,32,Single,Other,False,Personal Accessories,122.53,0.0
1072,F,39,Married,Other,False,Outdoor Protection,143.12,0.0
1073,M,28,Married,Professional,True,Camping Equipment,153.6,0.0
1074,M,26,Married,Other,True,Camping Equipment,141.24,0.0
1075,M,26,Married,Other,True,Camping Equipment,139.08,0.0
1076,M,26,Married,Other,True,Camping Equipment,139.29,0.0
1077,F,45,Married,Other,False,Golf Equipment,108.28,0.0
1078,F,45,Married,Other,False,Golf Equipment,114.39,0.0
1079,F,41,Married,Other,False,Outdoor Protection,144.15,0.0
1080,F,41,Married,Other,False,Outdoor Protection,135.38,0.0
1081,F,27,Married,Other,False,Camping Equipment,119.58,0.0
1082,M,33,Married,Executive,False,Golf Equipment,172.78,0.0
1083,M,33,Married,Executive,False,Golf Equipment,166.23,0.0
1084,F,31,Single,Professional,False,Personal Accessories,127.65,0.0
1085,F,35,Unspecified,Other,False,Outdoor Protection,124.49,0.0
1086,F,35,Unspecified,Other,False,Outdoor Protection,122.06,0.0
1087,F,35,Unspecified,Other,False,Outdoor Protection,123.66,0.0
1088,F,29,Single,Other,False,Personal Accessories,108.61,0.0
1089,F,29,Single,Other,False,Personal Accessories,114.27,0.0
1090,F,46,Married,Other,False,Golf Equipment,113.56,0.0
1091,M,29,Single,Professional,True,Camping Equipment,136.55,0.0
1092,M,29,Single,Other,False,Mountaineering Equipment,133.83,0.0
1093,F,25,Single,Other,False,Personal Accessories,113.59,0.0
1094,F,23,Single,Professional,True,Personal Accessories,107.38,0.0
1095,F,28,Single,Professional,True,Personal Accessories,118.26,0.0
1096,F,50,Married,Professional,False,Golf Equipment,120.9,0.0
1097,M,26,Married,Other,True,Camping Equipment,142.16,0.0
1098,M,26,Married,Other,True,Camping Equipment,139.37,0.0
1099,M,43,Married,Other,False,Outdoor Protection,161.06,0.0
1100,M,37,Married,Other,False,Outdoor Protection,161.06,0.0
1101,M,37,Married,Other,False,Outdoor Protection,162.38,0.0
1102,F,28,Married,Sales,True,Camping Equipment,122.88,0.0
1103,M,40,Married,Other,False,Outdoor Protection,160.1,0.0
1104,M,40,Married,Other,False,Outdoor Protection,157.51,0.0
1105,M,40,Married,Other,False,Outdoor Protection,159.63,0.0
1106,F,53,Married,Retail,False,Outdoor Protection,96.09,0.0
1107,M,30,Single,Student,True,Camping Equipment,115.2,0.0
1108,M,30,Single,Student,True,Camping Equipment,119.42,0.0
1109,F,38,Married,Professional,False,Golf Equipment,153.03,0.0
1110,F,45,Unspecified,Hospitality,False,Personal Accessories,92.76,0.0
1111,M,54,Married,Professional,False,Golf Equipment,140.35,0.0
1112,M,54,Married,Professional,False,Golf Equipment,143.64,0.0
1113,M,41,Married,Sales,False,Outdoor Protection,156.14,0.0
1114,M,41,Married,Sales,False,Outdoor Protection,160.53,0.0
1115,F,67,Married,Other,False,Golf Equipment,114.95,0.0
1116,F,32,Single,Professional,False,Personal Accessories,126.88,0.0
1117,F,37,Married,Other,False,Outdoor Protection,144.54,0.0
1118,F,37,Married,Other,False,Outdoor Protection,140.48,0.0
1119,M,24,Single,Student,True,Personal Accessories,98.87,0.0
1120,M,24,Single,Student,True,Personal Accessories,102.5,0.0
1121,F,21,Single,Sales,False,Personal Accessories,104.4,0.0
1122,F,20,Single,Other,False,Personal Accessories,96.17,0.0
1123,M,19,Single,Sales,False,Personal Accessories,105.48,0.0
1124,F,20,Single,Professional,True,Personal Accessories,111.98,0.0
1125,F,39,Single,Other,False,Outdoor Protection,131.4,0.0
1126,M,26,Married,Sales,True,Camping Equipment,142.76,0.0
1127,M,24,Single,Retail,False,Personal Accessories,112.87,0.0
1128,M,24,Single,Retail,False,Personal Accessories,108.91,0.0
1129,M,24,Single,Retail,False,Personal Accessories,112.21,0.0
1130,M,42,Married,Professional,False,Golf Equipment,167.36,0.0
1131,F,29,Single,Professional,True,Personal Accessories,116.73,0.0
1132,F,29,Single,Professional,True,Personal Accessories,117.62,0.0
1133,F,29,Single,Professional,True,Personal Accessories,120.98,0.0
1134,F,20,Single,Other,False,Personal Accessories,100.5,0.0
1135,F,20,Single,Other,False,Personal Accessories,98.01,0.0
1136,F,27,Single,Other,False,Personal Accessories,110.55,0.0
1137,F,20,Single,Other,False,Personal Accessories,96.06,0.0
1138,F,39,Single,Retail,False,Outdoor Protection,119.15,0.0
1139,M,25,Married,Sales,True,Camping Equipment,144.03,0.0
1140,M,25,Married,Sales,True,Camping Equipment,135.2,0.0
1141,F,38,Single,Other,False,Outdoor Protection,130.25,0.0
1142,M,21,Single,Sales,True,Mountaineering Equipment,119.8,0.0
1143,M,21,Single,Sales,True,Mountaineering Equipment,116.68,0.0
1144,F,26,Married,Retail,False,Camping Equipment,109.56,0.0
1145,F,26,Married,Retail,False,Camping Equipment,114.73,0.0
1146,M,33,Married,Sales,True,Camping Equipment,154.16,0.0
1147,M,33,Married,Sales,True,Camping Equipment,151.4,0.0
1148,M,25,Single,Sales,True,Mountaineering Equipment,132.14,0.0
1149,M,25,Single,Sales,True,Mountaineering Equipment,125.75,0.0
1150,F,46,Unspecified,Sales,False,Personal Accessories,89.97,0.0
1151,M,36,Married,Other,False,Outdoor Protection,159.03,0.0
1152,M,27,Single,Trades,True,Mountaineering Equipment,143.48,0.0
1153,M,27,Single,Trades,True,Mountaineering Equipment,140.63,0.0
1154,M,39,Married,Sales,False,Outdoor Protection,156.6,0.0
1155,M,39,Married,Sales,False,Outdoor Protection,160.89,0.0
1156,M,39,Married,Sales,False,Outdoor Protection,159.31,0.0
1157,F,29,Married,Sales,True,Camping Equipment,122.34,0.0
1158,F,24,Single,Professional,True,Personal Accessories,111.26,0.0
1159,F,35,Married,Other,False,Outdoor Protection,144.83,0.0
1160,M,39,Married,Sales,False,Outdoor Protection,164.33,0.0
1161,M,39,Married,Sales,False,Outdoor Protection,157.56,0.0
1162,M,39,Married,Sales,False,Outdoor Protection,159.2,0.0
1163,M,39,Married,Sales,False,Outdoor Protection,161.77,0.0
1164,M,26,Single,Trades,True,Mountaineering Equipment,136.05,0.0
1165,F,25,Single,Other,False,Personal Accessories,112.84,0.0
1166,M,56,Married,Other,False,Golf Equipment,131.14,0.0
1167,M,56,Married,Other,False,Golf Equipment,133.43,0.0
1168,M,43,Married,Other,False,Outdoor Protection,163.64,0.0
1169,M,25,Single,Other,False,Mountaineering Equipment,133.26,0.0
1170,M,25,Single,Other,False,Mountaineering Equipment,130.8,0.0
1171,M,55,Married,Other,False,Golf Equipment,125.77,0.0
1172,M,55,Married,Other,False,Golf Equipment,133.71,0.0
1173,F,22,Single,Student,True,Personal Accessories,75.95,0.0
1174,M,46,Unspecified,Trades,False,Camping Equipment,120.33,0.0
1175,M,46,Unspecified,Trades,False,Camping Equipment,115.37,0.0
1176,F,47,Married,Executive,False,Golf Equipment,131.95,0.0
1177,F,47,Married,Executive,False,Golf Equipment,126.73,0.0
1178,F,26,Married,Other,False,Camping Equipment,122.05,0.0
1179,M,27,Single,Sales,True,Mountaineering Equipment,132.72,0.0
1180,M,27,Single,Sales,True,Mountaineering Equipment,128.77,0.0
1181,F,21,Single,Other,False,Personal Accessories,102.0,0.0
1182,F,19,Single,Retail,False,Personal Accessories,76.77,0.0
1183,F,28,Married,Other,False,Camping Equipment,117.86,0.0
1184,F,37,Married,Other,False,Outdoor Protection,136.9,0.0
1185,F,23,Married,Other,True,Personal Accessories,109.04,0.0
1186,M,20,Single,Trades,True,Mountaineering Equipment,128.48,0.0
1187,F,30,Married,Other,False,Camping Equipment,132.51,0.0
1188,F,63,Married,Other,False,Golf Equipment,107.39,0.0
1189,M,37,Married,Trades,True,Camping Equipment,167.57,0.0
1190,M,37,Married,Trades,True,Camping Equipment,169.88,0.0
1191,F,26,Single,Professional,True,Personal Accessories,121.21,0.0
1192,F,37,Single,Other,False,Outdoor Protection,129.15,0.0
1193,F,37,Single,Other,False,Outdoor Protection,132.42,0.0
1194,M,40,Married,Trades,True,Camping Equipment,166.14,0.0
1195,M,40,Married,Trades,True,Camping Equipment,170.2,0.0
1196,M,31,Married,Other,False,Camping Equipment,148.05,0.0
1197,F,36,Married,Sales,False,Outdoor Protection,137.62,0.0
1198,F,37,Single,Other,False,Outdoor Protection,134.87,0.0
1199,F,33,Single,Professional,False,Personal Accessories,133.9,0.0
1200,M,35,Married,Sales,False,Outdoor Protection,163.43,0.0
1201,M,35,Married,Sales,False,Outdoor Protection,164.87,0.0
1202,M,35,Married,Sales,False,Outdoor Protection,157.78,0.0
1203,F,34,Single,Retail,False,Personal Accessories,113.18,0.0
1204,F,34,Single,Retail,False,Personal Accessories,105.17,0.0
1205,F,27,Single,Other,False,Personal Accessories,111.62,0.0
1206,M,31,Married,Executive,False,Golf Equipment,170.35,0.0
1207,F,25,Single,Retail,False,Personal Accessories,95.69,0.0
1208,M,54,Married,Other,False,Golf Equipment,132.48,0.0
1209,M,54,Married,Other,False,Golf Equipment,134.43,0.0
1210,F,31,Single,Professional,False,Personal Accessories,125.02,0.0
1211,F,38,Married,Other,False,Outdoor Protection,136.84,0.0
1212,F,31,Married,Executive,False,Golf Equipment,150.77,0.0
1213,F,31,Married,Executive,False,Golf Equipment,145.99,0.0
1214,M,50,Married,Other,False,Golf Equipment,134.98,0.0
1215,F,30,Married,Other,False,Camping Equipment,127.23,0.0
1216,F,30,Married,Other,False,Camping Equipment,130.3,0.0
1217,M,45,Married,Trades,False,Camping Equipment,139.34,0.0
1218,M,45,Married,Trades,False,Camping Equipment,144.38,0.0
1219,M,45,Married,Trades,False,Camping Equipment,136.42,0.0
1220,F,44,Unspecified,Hospitality,False,Outdoor Protection,122.99,0.0
1221,M,35,Married,Trades,True,Camping Equipment,173.22,0.0
1222,M,35,Married,Trades,True,Camping Equipment,167.11,0.0
1223,M,35,Married,Trades,True,Camping Equipment,165.14,0.0
1224,M,22,Single,Student,True,Personal Accessories,102.25,0.0
1225,F,29,Married,Executive,False,Personal Accessories,140.54,0.0
1226,M,35,Married,Sales,False,Outdoor Protection,162.22,0.0
1227,M,35,Married,Sales,False,Outdoor Protection,155.26,0.0
1228,M,27,Single,Trades,True,Mountaineering Equipment,138.44,0.0
1229,M,33,Married,Executive,False,Golf Equipment,169.1,0.0
1230,M,35,Married,Sales,False,Outdoor Protection,161.24,0.0
1231,F,37,Married,Professional,False,Golf Equipment,149.75,0.0
1232,M,30,Married,Other,False,Camping Equipment,145.65,0.0
1233,F,22,Married,Retail,True,Personal Accessories,99.43,0.0
1234,M,29,Single,Other,False,Mountaineering Equipment,128.29,0.0
1235,F,32,Married,Executive,False,Golf Equipment,149.25,0.0
1236,M,41,Married,Professional,False,Golf Equipment,166.45,0.0
1237,F,22,Single,Other,False,Personal Accessories,103.73,0.0
1238,F,33,Married,Other,False,Camping Equipment,131.91,0.0
1239,F,36,Single,Other,False,Outdoor Protection,131.52,0.0
1240,M,35,Married,Executive,False,Golf Equipment,175.41,0.0
1241,M,35,Married,Executive,False,Golf Equipment,177.1,0.0
1242,M,35,Married,Executive,False,Golf Equipment,184.79,0.0
1243,M,33,Married,Other,False,Camping Equipment,145.51,0.0
1244,M,48,Unspecified,Trades,False,Camping Equipment,117.34,0.0
1245,F,30,Single,Professional,False,Personal Accessories,129.89,0.0
1246,F,65,Married,Other,False,Golf Equipment,113.09,0.0
1247,F,29,Married,Other,False,Camping Equipment,118.71,0.0
1248,M,26,Single,Trades,True,Mountaineering Equipment,136.88,0.0
1249,M,49,Unspecified,Trades,False,Camping Equipment,121.38,0.0
1250,M,26,Single,Professional,True,Camping Equipment,144.81,0.0
1251,F,31,Married,Professional,True,Golf Equipment,144.47,0.0
1252,F,47,Married,Retail,False,Outdoor Protection,98.29,0.0
1253,M,43,Married,Other,False,Outdoor Protection,155.18,0.0
1254,M,43,Married,Other,False,Outdoor Protection,159.39,0.0
1255,M,43,Married,Other,False,Outdoor Protection,163.63,0.0
1256,M,43,Married,Other,False,Outdoor Protection,159.52,0.0
1257,M,43,Married,Other,False,Outdoor Protection,158.73,0.0
1258,M,22,Single,Other,False,Mountaineering Equipment,119.65,0.0
1259,M,22,Single,Other,False,Mountaineering Equipment,119.6,0.0
1260,F,28,Single,Other,False,Personal Accessories,114.97,0.0
1261,F,28,Single,Other,False,Personal Accessories,113.12,0.0
1262,F,41,Unspecified,Hospitality,False,Outdoor Protection,123.46,0.0
1263,F,27,Married,Sales,True,Camping Equipment,123.12,0.0
1264,M,27,Single,Professional,True,Camping Equipment,142.6,0.0
1265,M,29,Single,Trades,True,Mountaineering Equipment,136.99,0.0
1266,M,29,Single,Trades,True,Mountaineering Equipment,140.3,0.0
1267,M,24,Single,Student,True,Personal Accessories,101.42,0.0
1268,F,26,Married,Other,False,Camping Equipment,124.75,0.0
1269,F,26,Married,Other,False,Camping Equipment,121.2,0.0
1270,F,26,Married,Other,False,Camping Equipment,119.01,0.0
1271,F,40,Married,Executive,False,Golf Equipment,163.56,0.0
1272,F,40,Married,Executive,False,Golf Equipment,159.61,0.0
1273,F,40,Married,Executive,False,Golf Equipment,162.74,0.0
1274,F,40,Married,Executive,False,Golf Equipment,161.25,0.0
1275,F,67,Married,Other,False,Golf Equipment,109.97,0.0
1276,F,67,Married,Other,False,Golf Equipment,107.8,0.0
1277,M,31,Unspecified,Professional,True,Camping Equipment,142.06,0.0
1278,F,28,Single,Sales,False,Personal Accessories,105.56,0.0
1279,M,37,Single,Executive,False,Outdoor Protection,172.47,0.0
1280,M,37,Single,Executive,False,Outdoor Protection,173.21,0.0
1281,M,48,Married,Trades,False,Camping Equipment,136.19,0.0
1282,M,48,Married,Trades,False,Camping Equipment,135.37,0.0
1283,M,48,Married,Trades,False,Camping Equipment,139.67,0.0
1284,F,31,Married,Executive,False,Golf Equipment,153.13,0.0
1285,F,31,Married,Executive,False,Golf Equipment,148.83,0.0
1286,F,31,Married,Professional,True,Golf Equipment,139.21,0.0
1287,M,24,Single,Student,True,Personal Accessories,101.79,0.0
1288,M,25,Unspecified,Sales,True,Camping Equipment,119.11,0.0
1289,M,25,Unspecified,Sales,True,Camping Equipment,115.05,0.0
1290,M,20,Single,Trades,True,Mountaineering Equipment,129.08,0.0
1291,M,25,Married,Other,True,Camping Equipment,138.92,0.0
1292,M,28,Single,Other,False,Mountaineering Equipment,133.96,0.0
1293,M,28,Single,Other,False,Mountaineering Equipment,132.55,0.0
1294,F,28,Single,Sales,False,Personal Accessories,113.28,0.0
1295,F,26,Single,Student,True,Personal Accessories,87.17,0.0
1296,F,26,Single,Student,True,Personal Accessories,94.73,0.0
1297,F,26,Single,Student,True,Personal Accessories,89.1,0.0
1298,F,49,Married,Other,False,Golf Equipment,106.67,0.0
1299,M,34,Married,Sales,True,Camping Equipment,145.42,0.0
1300,M,34,Married,Sales,True,Camping Equipment,153.22,0.0
1301,F,42,Married,Other,False,Outdoor Protection,141.86,0.0
1302,F,23,Single,Other,False,Personal Accessories,102.35,0.0
1303,F,32,Single,Professional,False,Personal Accessories,125.61,0.0
1304,M,39,Married,Executive,False,Golf Equipment,183.82,0.0
1305,M,39,Married,Executive,False,Golf Equipment,183.38,0.0
1306,F,24,Single,Professional,True,Personal Accessories,108.01,0.0
1307,M,52,Married,Professional,False,Golf Equipment,142.34,0.0
1308,M,52,Married,Professional,False,Golf Equipment,138.64,0.0
1309,M,31,Single,Trades,True,Mountaineering Equipment,146.29,0.0
1310,F,29,Married,Retail,False,Camping Equipment,105.03,0.0
1311,F,38,Single,Professional,False,Personal Accessories,141.82,0.0
1312,M,39,Single,Professional,False,Outdoor Protection,155.3,0.0
1313,M,39,Single,Professional,False,Outdoor Protection,161.27,0.0
1314,M,38,Married,Professional,False,Golf Equipment,170.63,0.0
